,us_adp,us_ism_manufacturing,us_ism_new_orders,us_ism_employment,us_mortgage_30y,us_mortgage_15y,us_NFIB_index,us_NFIB_plans_inc_empl,us_NFIB_plan_cap_outlays,us_NFIB_plan_inventories,us_NFIB_economy,us_NFIB_price_plan,zew_confidence,zew_situation,eu_hicp,eu_ip,eu_pmi_manuf,uk_rs_ex_fuel,uk_employment,uk_unemployment,uk_pmi_composite,uk_pmi_services,uk_pmi_manuf,uk_pmi_const,uk_2y,uk_10y,uk_halifax_housing,bra_cpi,bra_ppi_igpm,bra_ppi_igpdi,bra_ppi_igp10,bra_business_confidence_sa,bra_business_situation_sa,bra_business_expectations_sa,bra_ppi_incc,bra_uncertainty,bra_uncertainty_media,bra_uncertainty_expectations,bra_employment_leading_fgv,bra_gdp_fgv,bra_ip,bra_industry,bra_extrativist,bra_retail_sales,bra_exports,bra_imports,zinc_fut,nickel_fut,ironOre_fut,cny_new_loans,cny_total_reserves,cny_gold_reserves,cny_m1,cny_m2,cny_st_rate,cny_1y_rate,cny_5y_rate,cny_10y_rate,cny_pmi,cny_pmi_production,cny_pmi_new_orders,cny_pmi_exports,cny_pmi_inventory,cny_pmi_imports,cny_exports,cny_imports,cny_trade_balance,cny_coal_output,cny_oil_output,cny_ng_output,cny_ip,jpy_cpi
31.07.83,,,,,,,,,,,,,,,,,,,,,,,,,,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.1
31.08.83,,,,,,,,,,,,,,,,,,,,,,,,,,11.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9
30.09.83,,,,,,,,,,,,,,,,,,,,,,,,,,10.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8
31.10.83,,,,,,,,,,,,,,,,,,,,,,,,,,10.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5
30.11.83,,,,,,,,,,,,,,,,,,,,,,,,,,10.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1
31.12.83,,,,,,,,,,,,,,,,,,,,,,,,,,10.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8
31.01.84,,,,,,,,,,,,,,,,,,,,,,,,,,10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1
29.02.84,,,,,,,,,,,,,,,,,,,,,,,,,,10.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.6
31.03.84,,,,,,,,,,,,,,,,,,,,,,,,,,10.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7
30.04.84,,,,,,,,,,,,,,,,,,,,,,,,,,11.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9
31.05.84,,,,,,,,,,,,,,,,,,,,,,,,,,11.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
30.06.84,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9
31.07.84,,,,,,,,,,,,,,,,,,,,,,,,,,12.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.1
31.08.84,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.4
30.09.84,,,,,,,,,,,,,,,,,,,,,,,,,,11.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.7
31.10.84,,,,,,,,,,,,,,,,,,,,,,,,,,10.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.2
30.11.84,,,,,,,,,,,,,,,,,,,,,,,,,,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.8
31.12.84,,,,,,,,,,,,,,,,,,,,,,,,,,11.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
31.01.85,,,,,,,,,,,,,,,,,,,,,,,,,,11.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.2
28.02.85,,,,,,,,,,,,,,,,,,,,,,,,,,11.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.9
31.03.85,,,,,,,,,,,,,,,,,,,,,,,,,,11.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.2
30.04.85,,,,,,,,,,,,,,,,,,,,,,,,,,11.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8
31.05.85,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9
30.06.85,,,,,,,,,,,,,,,,,,,,,,,,,,11.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9
31.07.85,,,,,,,,,,,,,,,,,,,,,,,,,,10.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.1
31.08.85,,,,,,,,,,,,,,,,,,,,,,,,,,10.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9
30.09.85,,,,,,,,,,,,,,,,,,,,,,,,,,10.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
31.10.85,,,,,,,,,,,,,,,,,,,,,,,,,,10.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8
30.11.85,,,,,,,,,,,,,,,,,,,,,,,,,,10.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.1
31.12.85,,,,,,,,,,,,,,,,,,,,,,,,,,10.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.2
31.01.86,,,,,,,,,,,,,,,,,,,,,,,,,,11.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5
28.02.86,,,,,,,,,,,,,,,,,,,,,,,,,,10.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4
31.03.86,,,,,,,,,,,,,,,,,,,,,,,,,,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.3
30.04.86,,,,,,,,,,,,,,,,,,,,,,,,,,8.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6
31.05.86,,,,,,,,,,,,,,,,,,,,,,,,,,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8
30.06.86,,,,,,,,,,,,,,,,,,,,,,,,,,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4
31.07.86,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.2
31.08.86,,,,,,,,,,,,,,,,,,,,,,,,,,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
30.09.86,,,,,,,,,,,,,,,,,,,,,,,,,,10.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4
31.10.86,,,,,,,,,,,,,,,,,,,,,,,,,,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5
30.11.86,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.1
31.12.86,,,,,,,,,,,,,,,,,,,,,,,,,,10.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9
31.01.87,,,,,,,,,,,,,,,,,,,,,,,,,,10.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6
28.02.87,,,,,,,,,,,,,,,,,,,,,,,,,,9.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6
31.03.87,,,,,,,,,,,,,,,,,,,,,,,,,,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9
30.04.87,,,,,,,,,,,,,,,,,,,,,,,,,,8.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7
31.05.87,,,,,,,,,,,,,,,,,,,,,,,,,,8.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8
30.06.87,,,,,,,,,,,,,,,,,,,,,,,,,,9.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7
31.07.87,,,,,,,,,,,,,,,,,,,,,,,,,,9.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.3
31.08.87,,,,,,,,,,,,,,,,,,,,,,,,,,10.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.3
30.09.87,,,,,,,,,,,,,,,,,,,,,,,,,,10.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.1
31.10.87,,,,,,,,,,,,,,,,,,,,,,,,,,9.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.1
30.11.87,,,,,,,,,,,,,,,,,,,,,,,,,,9.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7
31.12.87,,,,,,,,,,,,,,,,,,,,,,,,,,9.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6
31.01.88,,,,,,,,,,,,,,,,,,,,,,,,,,9.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.3
29.02.88,,,,,,,,,,,,,,,,,,,,,,,,,,9.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.2
31.03.88,,,,,,,,,,,,,,,,,,,,,,,,,,9.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5
30.04.88,,,,,,,,,,,,,,,,,,,,,,,,,,9.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9
31.05.88,,,,,,,,,,,,,,,,,,,,,,,,,,9.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
30.06.88,,,,,,,,,,,,,,,,,,,,,,,,,,9.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8
31.07.88,,,,,,,,,,,,,,,,,,,,,,,,,,9.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7
31.08.88,,,,,,,,,,,,,,,,,,,,,,,,,,10.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9
30.09.88,,,,,,,,,,,,,,,,,,,,,,,,,,10.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6
31.10.88,,,,,,,,,,,,,,,,,,,,,,,,,,9.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
30.11.88,,,,,,,,,,,,,,,,,,,,,,,,,,10.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7
31.12.88,,,,,,,,,,,,,,,,,,,,,,,,,,10.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4
31.01.89,,,,,,,,,,,,,,,,,,,,,,,,,,9.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3
28.02.89,,,,,,,,,,,,,,,,,,,,,,,,,,9.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
31.03.89,,,,,,,,,,,,,,,,,,,,,,,,,,10.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4
30.04.89,,,,,,,,,,,,,,,,,,,,,,,,,,10.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9
31.05.89,,,,,,,,,,,,,,,,,,,,,,,,,,10.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.4
30.06.89,,,,,,,,,,,,,,,,,,,,,,,,,,10.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.4
31.07.89,,,,,,,,,,,,,,,,,,,,,,,,,,9.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2
31.08.89,,,,,,,,,,,,,,,,,,,,,,,,,,10.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.1
30.09.89,,,,,,,,,,,,,,,,,,,,,,,,,,10.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9
31.10.89,,,,,,,,,,,,,,,,,,,,,,,,,,10.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5
30.11.89,,,,,,,,,,,,,,,,,,,,,,,,,,10.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6
31.12.89,,,,,,,,,,,,,,,,,,,,,,,,,,10.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.7
31.01.90,,,,,,,,,,,,,,,,,,,,,,,,,,10.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1
28.02.90,,,,,,,,,,,,,,,,,,,,,,,,,,11.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.2
31.03.90,,,,,,,,,,,,,,,,,,,,,,,,,,12.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5
30.04.90,,,,,,,,,,,,,,,,,,,,,,,,,,12.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3
31.05.90,,,,,,,,,,,,,,,,,,,,,,,,,,12.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7
30.06.90,,,,,,,,,,,,,,,,,,,,,,,,,,11.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4
31.07.90,,,,,,,,,,,,,,,,,,,,,,,,,,11.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2
31.08.90,,,,,,,,,,,,,,,,,,,,,,,,,,12.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5
30.09.90,,,,,,,,,,,,,,,,,,,,,,,,,,12.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2
31.10.90,,,,,,,,,,,,,,,,,,,,,,,,,,11.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2
30.11.90,,,,,,,,,,,,,,,,,,,,,,,,,,11.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1
31.12.90,,,,,,,,,,,,,,,,,,,,,,,,,,10.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
31.01.91,,,,,,,,,,,,,,,,,,,,,,,,,,10.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6
28.02.91,,,,,,,,,,,,,,,,,,,,,,,,,10.4501,10.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3
31.03.91,,,,,,,,,,,,,,,,,,,,,,,,,10.3012,10.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8
30.04.91,,,,,,,,,,,,,,,,,,,,,,,,,10.3032,10.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3
31.05.91,,,,,,,,,,,,,,,,,,,,,,,,,10.2511,10.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8
30.06.91,,,,,,,,,,,,,,,,,,,,,,,,,10.3157,10.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4
31.07.91,,,,,,,,,,,,,,,,,,,,,,,,,10.2278,10.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3
31.08.91,,,,,,,,,,,,,,,,,,,,,,,,,10.0088,9.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5
30.09.91,,,,,,,,,,,,,,,,,,,,,,,,,9.5728,9.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7
31.10.91,,,,,,,,,,,,,,,,,,,,,,,,,9.6994,9.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.7
30.11.91,,,,,,,,,,,,,,,,,,,,,,,,,9.9201,9.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8
31.12.91,,,,,,,,,,,,,,,,,,,,,,,,,10.2541,9.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4
31.01.92,,,,,,,,,,,,,,,,,,,,,,,,,9.5711,9.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2
29.02.92,,,,,,,,,,,,,,,,,,,,,,,,,9.4476,9.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.1
31.03.92,,,,,,,,,,,,,,,,,,,,,,,,,10.2703,9.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6
30.04.92,,,,,,,,,,,,,,,,,,,,,,,,,9.4969,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6
31.05.92,,,,,,,,,,,,,,,,,,,,,,,,,9.1623,8.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6
30.06.92,,,,,,,,,,,,,,,,,,,,,,,,,9.3092,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6
31.07.92,,,,,,,,,,,,,,,,,,,,,,,,,9.7013,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8
31.08.92,,,,,,,,,,,,,,,,,,,,,,,,,10.1377,9.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1
30.09.92,,,,,,,,,,,,,,,,,,,,,,,,,8.1664,8.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6
31.10.92,,,,,,,,,,,,,,,,,,,,,,,,,6.5844,8.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6
30.11.92,,,,,,,,,,,,,,,,,,,,,,,,,6.8388,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
31.12.92,,,,,,,,,,,,,,,,,,,,,,,,,6.6025,8.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
31.01.93,,55.8,63,46.9,8.07,7.6,104.566,12,39,4,30,18,,,,,,,25301163.59,10.54576703,,,,,6.1768,8.089,,5.05792,0.4120897,0.376399, - , - , - , - ,0.4462996, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4
28.02.93,,55.2,59.7,47,7.8,7.29,99.087,14,39,0,11,20,-36.8,-96.2,,139,,41.2,25274285.85,10.68389717,,,,,5.8841,7.835,,6.32138,0.5213346,0.483339, - , - , - , - ,0.5471327, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
31.03.93,,53.5,58.1,47.1,7.44,6.91,101.37,19,40,5,9,19,-29.4,-96.2,,137.7,,41.4,25282289.15,10.61849102,,,,,6.0737,7.757,,8.04459,0.6663178,0.610231, - , - , - , - ,0.7255547, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.7
30.04.93,,50.2,53,44.8,7.53,7.03,97.808,3,41,7,-3,20,-24.1,-96.3,,117.9,,41.5,25258217.39,10.57991002,,,,,6.4228,8.102,,10.27697,0.8542861,0.786181, - , - , - , - ,0.8799503, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4
31.05.93,,51.2,55.2,43.6,7.42,6.88,94.247,11,43,-6,-18,15,-14,-97.2,,110.6,,41.4,25285871.46,10.45418915,,,,,6.327,8.101,,13.12266,1.129964,1.01968, - , - , - , - ,1.237218, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4
30.06.93,,49.6,51.6,43.2,7.47,6.97,96.347,10,39,6,-10,20,-7.6,-98.1,,105.3,,42,25292830.16,10.38478045,,,,,6.0197,7.62,,17.06864,1.477089,1.34083, - , - , - , - ,1.572872, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4
31.07.93,,50.2,53.8,43.6,7.23,6.76,96.804,6,44,0,-12,17,24.3,-96.9,,106.9,,41.7,25293401.34,10.37194312,,,,,5.6209,7.3,,22.31213,1.949167,1.75986, - , - , - , - ,2.103476, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6
31.08.93,,50.7,55.3,41.9,7.21,6.72,94.521,10,41,-4,-26,19,26.8,-97.1,,106.3,,42.1,25278198.84,10.31148986,,,,,5.6033,6.8,,29.66621,2.602722,2.31924, - , - , - , - ,2.701335, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9
30.09.93,,50.8,52.6,44.5,6.93,6.45,94.795,6,45,-1,-16,18,29.6,-96,,118.1,,42.3,25315638.58,10.24657415,,,,,5.673,6.89,,40.25408,3.565469,3.13751,3.000222, - , - , - ,3.784256, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
31.10.93,,53.4,58.9,46,6.89,6.41,99.178,13,43,3,-7,20,31.1,-96.5,,139.2,,42.4,25319688.36,10.25075365,,,,,5.3403,6.83,,53.90826,4.818376,4.2368,4.081802, - , - , - ,5.072168, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9
30.11.93,,53.8,60.4,45.5,7.11,6.65,102.374,17,42,13,-11,17,19.6,-98.5,,156.5,,42.4,25319175.87,10.23041404,,,,,5.272,6.61,,73.07805,6.599247,5.76854,5.516124, - , - , - ,7.019879, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4
31.12.93,,55.6,62.4,47.1,7.25,6.74,100.365,19,31,10,3,20,29.6,-97.5,,155.9,,42.6,25320371.45,10.25229438,,,,,5.0036,6.09,,100,8.989495,7.97925,7.594635, - , - , - ,9.335747, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4
31.01.94,,56,63.5,47.5,7.23,6.74,100.731,12,39,-1,6,19,37.2,-96.9,,155.8,,43.3,25321620.58,10.25090906,,,,,5.082,6.214,,141.31,12.78216,11.0968,10.31508, - , - , - ,13.62345, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5
28.02.94,,56.5,62.2,48.7,6.97,6.46,100.731,16,42,5,-1,17,44,-96.4,,151,,42.5,25361991.81,10.08654416,,,,,5.11,6.915,,198.22,18.20307,15.6219,14.6926, - , - , - ,18.95541, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5
31.03.94,,56.9,62.8,48.2,7.51,7.01,107.032,37,54,9,11,22,61.7,-96.1,,149.4,,43.1,25407613.35,9.945820512,,,,,5.728,7.499,,282.96,26.36351,22.7628,20.91713, - , - , - ,29.51452, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
30.04.94,,57.4,62.7,50.1,8.04,7.55,102.1,16,48,2,2,20,78.5,-91.1,,138.3,,42.9,25450818.06,9.813374016,,,,,5.821,7.839,,403.73,37.55746,32.0749,29.5792, - , - , - ,42.97373, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2
31.05.94,,58.2,61.6,51.4,8.53,8.03,103.379,27,42,8,5,19,86.4,-81.2,,126.8,,43.3,25455374.68,9.749076976,,,,,7.351,8.636,,581.49,52.93725,45.7316,42.39357, - , - , - ,62.57101, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3
30.06.94,,58.8,65,49.5,8.55,8.02,104.658,19,56,21,-4,17,83.4,-67.9,,118.5,,43.5,25451127.3,9.706457463,,,,,7.347,8.635,,857.29,77.59542,66.4082,61.09433, - , - , - ,90.56528, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9
31.07.94,,58.5,64.2,52.3,8.57,8.07,101.826,16,50,5,-1,17,80.6,-49.1,,117.7,,43.3,25515526.45,9.586499603,,,,,7.659,8.478,,915.93,96.76925,92.9684,88.83729, - , - , - ,99.85819, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4
31.08.94,,58,63,51.4,8.38,7.9,98.904,6,42,-9,-1,18,87.9,-34,,117.7,,43.8,25517447.6,9.539612507,,,,,7.603,8.498,,932.97,100,100,100, - , - , - ,100, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9
30.09.94,,59,62.7,52.5,8.48,7.96,103.105,23,51,-1,1,22,79.7,-11.2,,129.3,,44,25559033.91,9.359784835,,,,,8.013,8.811,,947.24,101.549,101.751,102.709, - , - , - ,100.381, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2
31.10.94,,59.4,63,51.1,8.89,8.38,104.201,18,48,3,6,22,74.6,-4.1,,150.6,,43.9,25560955.22,9.257988114,,,,,7.906,8.732,,972.06,104.143,103.602,104.379, - , - , - ,101.71, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6
30.11.94,,59.2,61.5,51.6,9.05,8.51,107.58,32,51,9,6,20,74.5,-0.3,,147.9,,43.9,25593847.8,9.078801517,,,,,7.699,8.449,,999.37,106.72,106.553,107.453, - , - , - ,104.11, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3
